Year,DoY,Hour,FC_cw,qc_FC_cw,FC_cwu_f,FC_cwu_gf,qc_FC_cwu_gf,FC_cwbu_f,FC_cwbu_gf,qc_FC_cwbu_gf,FC_cwbNEGu_f,FC_cwbNEGu_gf,qc_FC_cwbNEGu_gf,FC_cwbEXPu_f,FC_cwbEXPu_gf,qc_FC_cwbEXPu_gf,LE_cw_f,qc_LE_cw_f,LE_cw_gf,qc_LE_cw_gf,H_c_f,qc_H_c_f,H_c_gf,qc_H_c_gf,UST,EBC,TAU_c,qc_TAU_c,TAU,TAU_FreqR,H,H_FreqR,LE,LE_FreqR,FC,FC_FreqR,Rg_f,Rg_gf,qc_Rg_gf,VPD_f,VPD_gf,qc_VPD_gf,RH_f,RH_gf,qc_RH_gf,Ta_f,Ta_gf,qc_Ta_gf,Tsoil_f,Tsoil_gf,qc_Tsoil_gf,PA_1,Rg_out_f,Rlong_f,Rlong_out_f,RNET_f,PAR_f,PAR_out_f,PRECIP,SnowD_f,G1_f,G2_f,G3_f,G4_f,G1_str,G2_str,SWC_1_f,SWC_2_f,Tsoil_2,Tsoil_3,AGC,CO2,ALBEDO_f,WS_1,WD,cs616_1,cs616_2,ch4_flux_raw,qc_ch4_flux,ch4_flux_f,ch4_flux_gf,ch4_flux_gf_fqc,RSSI_mean,ch4_mole_fraction,PotRad,FP_NEEnight,FP_Temp,E_0,R_ref,Reco,Reco_f,Reco_DT_f,GPP,GPP_f,GPP_DT_f,GPP_fqc,gC_NEE,gC_ER,gC_GPP,gC ER_DT,gC GPP_DT
--,--,--,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,Wm-2,-,Wm-2,-,Wm-2,-,Wm-2,-,ms-1,%,kg m-1 s-2,-,kg m-1 s-2,-,Wm-2,-,Wm-2,-,umolm-2s-1,-,Wm-2,Wm-2,-,hPa,hPa,-,%,%,-,degC,degC,-,degC,degC,-,KPA,Wm-2,Wm-2,Wm-2,Wm-2,umolm-2s-1,umolm-2s-1,mm,m,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,m3 m-3,m3 m-3,degC,degC,unitless,umol mol-1,fraction,m sec-1,degrees,usec,usec,umolm-2s-1,#,umolm-2s-1,umolm-2s-1,-,%,umol/mol,W_m-2,umolm-2s-1,degC,degK,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,-,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1
2013,296,15.5,-0.035578321,1,-0.035578,-0.035578,0,0.94767,0.94767,0,0.94767,0.94767,0,0.94767,0.94767,0,4.5632,0,4.5632,0,13.98,0,13.98,0,0.26742,-9999,0.091299,0,0.090356,1.0104,14.053,1.0122,3.9047,1.0576,-0.75851,1.0576,-9999,32.102,1,-9999,0.55884,1,-9999,89.967,1,-1.076,-1.076,0,-9999,-9999,-9999,99.7,-9999,-9999,-9999,0.451,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44,410.2,0.123,1.661,228.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,203.13,-9999,-1.076,69.65,2.0946,1.3925,0.94767,0.94767,0.44483,0,-9999,0,0.020472,0.020472,0,0.020472,-9999
2013,296,16,-0.226706371,0,-0.22671,-0.22671,0,0.74493,0.74493,0,0.74493,0.74493,0,0.74493,0.74493,0,2.7843,0,2.7843,0,5.5072,0,5.5072,0,0.2316,98.309,0.068469,0,0.067734,1.0108,5.5868,1.0124,2.4679,1.057,-9999,1.057,18.88,18.88,0,0.57053,0.57053,0,89.8,89.8,0,-1.2,-1.2,0,-9999,-9999,-9999,99.6,2.617,-9999,-9999,-11.22,37.846,1.3692,0,-9999,-0.584,-0.79,-0.342,-0.447,-0.687,-0.3945,-9999,-9999,-9999,-9999,44,409.4,0.14,1.503,227.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,151.66,-9999,-1.2,69.65,2.0875,1.3818,0.74493,0.74493,0.63689,0,0,0,0.016093,0.016093,0,0.016093,0
2013,296,16.5,-0.223583839,1,-0.22358,-0.22358,0,0.72617,0.72617,0,0.72617,0.72617,0,0.72617,0.72617,0,0.61216,1,0.61216,0,-0.91497,1,-0.91497,0,0.20743,99.031,0.054934,1,0.054534,1.0073,-0.87365,1.0102,0.60028,1.0592,-0.17167,1.0592,7.606,7.606,0,0.53706,0.53706,0,90.2,90.2,0,-1.477,-1.477,0,-9999,-9999,-9999,99.6,1.798,-9999,-9999,-26.96,18.372,0.52319,0,-9999,-0.586,-0.777,-0.338,-0.447,-0.6815,-0.3925,-9999,-9999,-9999,-9999,44,409.1,0.276,1.31,228.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,93.519,-9999,-1.477,69.65,2.0804,1.3638,0.72617,0.72617,0.63768,0,0,0,0.015687,0.015687,0,0.015687,0
2013,296,17,-0.094222564,0,-0.094223,-0.094223,0,0.28841,0.28841,0,0.28841,0.28841,0,0.28841,0.28841,0,-0.50011,0,-0.50011,0,-3.7002,0,-3.7002,0,0.12231,99.144,0.019115,0,0.018939,1.0093,-3.6764,1.0137,-0.36291,1.0753,0.094366,1.0753,0.482,0.482,0,0.45864,0.45864,0,91.3,91.3,0,-2.001,-2.001,0,-9999,-9999,-9999,99.6,1.467,-9999,-9999,-32.97,4.5892,0,0,-9999,-0.578,-0.767,-0.34,-0.448,-0.6725,-0.394,-9999,-9999,-9999,-9999,44,409.8,-9999,0.715,225.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.711,-9999,-2.001,69.65,2.0732,1.3341,0.28841,0.28841,1.0457,0,0,0,0.0062305,0.0062305,0,0.0062305,0
2013,296,17.5,0.20745838,1,-9999,-0.1589,1,-9999,0.50729,1,-9999,0.50729,1,-9999,0.50729,1,-0.81153,1,-0.81153,0,-1.5872,1,-1.5872,0,0.030384,-9999,0.0011818,1,0.0011345,1.0417,-1.5007,1.0811,-0.54193,1.4061,0.21123,1.4061,-9999,2.022,1,-9999,0.39486,1,-9999,92.225,1,-2.578,-2.578,0,-9999,-9999,-9999,99.6,-9999,-9999,-9999,-38.32,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44,414.1,-9999,0.222,196.18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-2.578,69.65,2.0661,1.3019,0.50729,0.50729,0.79457,0,-9999,1,0.010959,0.010959,0,0.010959,-9999
2013,296,18,-0.227212479,1,-9999,0.9922,1,-9999,1.4501,1,-9999,1.2076,1,-9999,1.2076,1,-0.24057,0,-0.24057,0,0.38004,0,0.38004,0,0.040475,99.013,0.0021014,0,0.0019701,1.0666,0.3502,1.0488,-0.22922,1.0907,-0.22454,1.0907,0,0,0,0.30761,0.30761,0,93.5,93.5,0,-3.446,-3.446,0,-9999,-9999,-9999,99.7,1.11,-9999,-9999,-30.97,0,0,0,-9999,-0.573,-0.762,-0.336,-0.44,-0.6675,-0.388,-9999,-9999,-9999,-9999,44,422.5,-9999,0.236,346.61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-3.446,69.65,2.0589,1.2556,1.2076,1.2076,0.048032,0,0,1,0.026088,0.026088,0,0.026088,0
2013,296,18.5,-0.561917852,1,-9999,0.62853,1,-9999,1.0556,1,-9999,0.79671,1,-9999,0.79671,1,0.49457,2,0.49457,0,2.0948,1,2.0948,0,0.066255,98.934,0.0056494,1,0.0053099,1.0639,2.026,1.0469,0.40074,1.0886,-0.62351,1.0886,0,0,0,0.27611,0.27611,0,93.9,93.9,0,-4.037,-4.037,0,-9999,-9999,-9999,99.7,1.047,-9999,-9999,-31.05,0,0,0,-9999,-0.566,-0.772,-0.329,-0.435,-0.669,-0.382,-9999,-9999,-9999,-9999,44,424.5,-9999,0.337,41.824,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-4.037,69.65,2.0518,1.2228,0.79671,0.79671,0.42609,0,0,1,0.017211,0.017211,0,0.017211,0
2013,296,19,0.838309918,1,-9999,0.70534,1,-9999,1.1256,1,-9999,0.85258,1,-9999,0.85257,1,-1.4411,1,-1.4411,0,-2.0016,1,-2.0016,0,0.055876,99.133,0.0040292,1,0.003926,1.0263,-2.0035,1.0345,-1.1967,1.1557,0.83058,1.1557,0,0,0,0.20239,0.20239,0,95.3,95.3,0,-4.696,-4.696,0,-9999,-9999,-9999,99.7,0.97,-9999,-9999,-29.95,0,0,0,-9999,-0.557,-0.8,-0.321,-0.426,-0.6785,-0.3735,-9999,-9999,-9999,-9999,44,426.7,-9999,0.299,312.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-4.696,69.65,2.0447,1.1867,0.85258,0.85258,0.33415,0,0,1,0.018418,0.018418,0,0.018418,0
2013,296,19.5,0.46880426,1,-9999,0.70534,1,-9999,1.1256,1,-9999,0.85258,1,-9999,0.85257,1,-0.16471,2,-0.16471,0,1.439,2,1.439,0,0.03997,98.982,0.0020682,1,0.0019997,1.0343,1.3926,1.0271,-0.18736,1.0664,0.36738,1.0664,0,0,0,0.13825,0.13825,0,96.6,96.6,0,-5.448,-5.448,0,-9999,-9999,-9999,99.7,1.389,-9999,-9999,-42.39,0,0,0,-9999,-0.548,-0.83,-0.316,-0.419,-0.689,-0.3675,-9999,-9999,-9999,-9999,44,413.2,-9999,0.424,49.506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-5.448,69.65,2.0375,1.1462,0.85258,0.85258,0.29363,0,0,1,0.018418,0.018418,0,0.018418,0
2013,296,20,3.495647048,1,-9999,0.6298,1,-9999,1.0639,1,-9999,0.92034,1,-9999,0.92033,1,4.2352,1,4.2352,0,0.46664,2,0.46664,0,0.048455,98.893,0.0030474,1,0.0029634,1.0283,0.67339,1.0233,3.9603,1.0624,3.2298,1.0624,0,0,0,0.14226,0.14226,0,96.3,96.3,0,-6.178,-6.178,0,-9999,-9999,-9999,99.7,1.403,-9999,-9999,-38.81,0,0,0,-9999,-0.533,-0.892,-0.306,-0.411,-0.7125,-0.3585,-9999,-9999,-9999,-9999,44,423.2,-9999,0.49,50.876,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-6.178,69.65,2.0304,1.1068,0.92034,0.92034,0.18649,0,0,1,0.019882,0.019882,0,0.019882,0
2013,296,20.5,-4.174451773,1,-9999,2.2769,1,-9999,2.9521,1,-9999,2.2769,1,-9999,2.2769,1,-3.146,2,-3.146,0,4.0314,1,4.0314,0,0.022908,98.991,0.00068305,1,0.00063875,1.0693,3.6809,1.0506,-2.9476,1.0928,-3.9905,1.0928,0,0,0,0.17062,0.17062,0,94.8,94.8,0,-8.22,-8.22,0,-9999,-9999,-9999,99.8,1.279,-9999,-9999,-36.7,0,0,0,-9999,-0.531,-1.025,-0.303,-0.407,-0.778,-0.355,-9999,-9999,-9999,-9999,44,432.4,-9999,0.348,49.487,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-8.22,69.65,2.0232,1.0035,2.2769,2.2769,-1.2733,0,0,1,0.049188,0.049188,0,0.049188,0
2013,296,21,-1.781635013,1,-9999,1.1371,2,-9999,1.3439,2,-9999,1.8334,2,-9999,1.8334,2,2.4927,2,2.4927,0,8.8589,1,8.8589,0,0.023687,98.668,0.00073691,1,-9999,1.0323,8.7619,1.0258,2.1674,1.0651,-2.1588,1.0651,0,0,0,0.12391,0.12391,0,96.1,96.1,0,-8.63,-8.63,0,-9999,-9999,-9999,99.8,1.21,-9999,-9999,-32.41,0,0,0,-9999,-0.526,-1.18,-0.301,-0.41,-0.853,-0.3555,-9999,-9999,-9999,-9999,44,426.3,-9999,0.336,76.878,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-8.63,69.65,2.0161,0.98,1.8334,1.8334,-0.85336,0,0,2,0.039607,0.039607,0,0.039607,0
2013,296,21.5,-1.988811488,1,-9999,2.2769,1,-9999,2.9521,1,-9999,2.2769,1,-9999,2.2769,1,-2.9626,1,-2.9626,0,-1.3833,1,-1.3833,0,0.038674,93.476,0.001969,2,0.0019144,1.0285,-1.4464,1.0494,-2.3567,1.2418,-1.5165,1.2418,0,0,0,0.1184,0.1184,0,96.4,96.4,0,-8.19,-8.19,0,-9999,-9999,-9999,99.8,0,-9999,-9999,0.904,0,0,0,-9999,-0.532,-1.349,-0.302,-0.408,-0.9405,-0.355,-9999,-9999,-9999,-9999,44,430.6,-9999,0.362,19.048,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-8.19,69.65,2.009,0.99792,2.2769,2.2769,-1.2789,0,0,1,0.049188,0.049188,0,0.049188,0
2013,296,22,-3.186409557,1,-9999,0.40131,1,-9999,0.82517,1,-9999,0.70918,1,-9999,0.70917,1,-3.6501,1,-3.6501,0,-0.86284,2,-0.86284,0,0.086997,98.204,0.0099507,1,0.0098456,1.0107,-1.0345,1.0138,-3.384,1.0704,-2.9005,1.0704,0.552,0.552,0,0.054725,0.054725,0,98.6,98.6,0,-5.963,-5.963,0,-9999,-9999,-9999,99.9,0,-9999,-9999,6.647,0,0,0,-9999,-0.529,-1.876,-0.297,-0.405,-1.2025,-0.351,-9999,-9999,-9999,-9999,44,398.7,-9999,0.844,51.33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-5.963,69.65,2.0018,1.1015,0.70918,0.70918,0.39237,0,0,1,0.01532,0.01532,0,0.01532,0
2013,296,22.5,-1.756468564,2,-9999,0.81706,2,-9999,1.1159,2,-9999,0.81706,2,-9999,0.81706,2,-3.5213,0,-3.5213,0,-4.6342,1,-4.6342,0,0.080903,-9999,0.0085434,0,0.008424,1.0142,-4.6935,1.0244,-3.024,1.13,-1.3161,1.13,-9999,0.251,1,-9999,0.097801,1,-9999,97.433,1,-5.565,-5.565,0,-9999,-9999,-9999,99.9,-9999,-9999,-9999,3.335,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44,428,-9999,0.495,71.643,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-5.565,69.65,1.9947,1.1166,0.81706,0.81706,0.2995,0,-9999,2,0.017651,0.017651,0,0.017651,-9999
2013,296,23,-1.359743124,0,-9999,2.8094,3,-9999,3.0759,3,-9999,2.8094,3,-9999,2.885,3,0.82272,0,0.82272,0,1.9085,0,1.9085,0,0.041742,-9999,0.00227,1,0.0021663,1.0479,1.8835,1.0362,0.71852,1.0764,-1.3678,1.0764,-9999,0.28167,1,-9999,0.099637,1,-9999,97.733,1,-4.844,-4.844,0,-9999,-9999,-9999,99.9,-9999,-9999,-9999,2.562,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44,422,-9999,0.42,248.45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-4.844,69.65,1.9875,1.1466,2.8094,2.8094,-1.6628,0,-9999,3,0.060691,0.060691,0,0.060691,-9999
2013,296,23.5,1.581625936,1,-9999,0.62225,1,-9999,1.055,1,-9999,0.80388,1,-9999,0.80388,1,-2.9592,1,-2.9592,0,-4.5476,1,-4.5476,0,0.062209,94.388,0.0050286,1,0.004904,1.0254,-4.5018,1.0415,-2.3572,1.2014,1.5444,1.2014,0.201,0.201,0,0.12028,0.12028,0,97.3,97.3,0,-4.248,-4.248,0,-9999,-9999,-9999,99.9,0,-9999,-9999,1.913,0,0,0,-9999,-0.524,-4.043,-0.296,-0.402,-2.2835,-0.349,-9999,-9999,-9999,-9999,44,419.5,-9999,0.265,37.186,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-4.248,69.65,1.9804,1.1704,0.80388,0.80388,0.36652,0,0,1,0.017366,0.017366,0,0.017366,0
2013,297,0,-0.043204134,1,-9999,0.5981,1,-9999,1.0438,1,-9999,0.79419,1,-9999,0.79419,1,-0.34346,1,-0.34346,0,0.18695,2,0.18695,0,0.063833,97.601,0.0052805,1,0.0049951,1.0571,0.16201,1.0424,-0.32014,1.0834,-0.046194,1.0834,0.092,0.092,0,0.1239,0.1239,0,97.3,97.3,0,-3.855,-3.855,0,-9999,-9999,-9999,99.9,0,-9999,-9999,1.091,0,0,0,-9999,-0.531,-4.239,-0.302,-0.406,-2.385,-0.354,-9999,-9999,-9999,-9999,44,418.6,-9999,0.339,52.126,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-3.855,69.65,1.9733,1.1844,0.79419,0.79419,0.39026,0,0,1,0.017157,0.017157,0,0.017157,0
2013,297,0.5,-0.033754307,1,-9999,1.0579,1,-9999,1.5125,1,-9999,1.2664,1,-9999,1.2664,1,-1.5052,1,-1.5052,0,-1.2857,1,-1.2857,0,0.029559,101.72,0.0011303,2,0.0010882,1.0387,-1.2561,1.0752,-1.0622,1.3782,0.035458,1.3782,0,0,0,0.11845,0.11845,0,97.5,97.5,0,-3.431,-3.431,0,-9999,-9999,-9999,99.9,0,-9999,-9999,-1.196,0,0,0,-9999,-0.409,-1.79,-0.121,0.465,-1.0995,0.172,-9999,-9999,-9999,-9999,44,416.3,-9999,0.41,62.326,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-3.431,69.65,1.9661,1.1997,1.2664,1.2664,-0.066622,0,0,1,0.027358,0.027358,0,0.027358,0
2013,297,1,0.55727069,1,0.55727,0.55727,0,0.98562,0.98562,0,0.55727,0.55727,0,0.55727,0.55727,0,-1.525,1,-1.525,0,-4.0298,1,-4.0298,0,0.14531,102.13,0.027268,1,0.026965,1.0112,-4.0541,1.0137,-1.3177,1.0681,0.73491,1.0681,0,0,0,0.11943,0.11943,0,97.5,97.5,0,-3.321,-3.321,0,-9999,-9999,-9999,99.9,0.062,-9999,-9999,-1.966,0,0,0,-9999,-0.638,-1.592,-0.224,0.025,-1.115,-0.0995,-9999,-9999,-9999,-9999,44,411.4,-9999,0.693,96.964,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.55727,-3.321,69.65,1.959,1.2004,0.55727,0.55727,0.64315,0,0,0,0.012039,0.012039,0,0.012039,0
2013,297,1.5,2.908138913,1,2.9081,2.9081,0,3.3366,3.3366,0,2.9081,2.9081,0,2.9081,2.9081,0,-2.98,1,-2.98,0,-5.0323,0,-5.0323,0,0.17063,101.85,0.03759,0,0.03723,1.0097,-5.1243,1.0125,-2.6523,1.0656,3.0025,1.0656,0,0,0,0.11943,0.11943,0,97.5,97.5,0,-3.321,-3.321,0,-9999,-9999,-9999,99.9,0.164,-9999,-9999,-3.088,0,0,0,-9999,-0.696,-1.861,-0.311,-0.278,-1.2785,-0.2945,-9999,-9999,-9999,-9999,44,408.4,-9999,0.883,85.042,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,2.9081,-3.321,69.65,1.9519,1.196,2.9081,2.9081,-1.7121,0,0,0,0.062824,0.062824,0,0.062824,0
2013,297,2,0.360758786,1,0.36076,0.36076,0,0.78028,0.78028,0,0.36076,0.36076,0,0.36076,0.36076,0,-0.14719,2,-0.14719,0,-1.5739,0,-1.5739,0,0.14001,99.668,0.025308,0,0.025031,1.0111,-1.5622,1.0125,-0.096986,1.061,0.41837,1.061,0,0,0,0.1244,0.1244,0,97.4,97.4,0,-3.3,-3.3,0,-9999,-9999,-9999,99.9,0.179,-9999,-9999,-4.035,0,0,0,-9999,-0.67,-2.498,-0.344,-0.392,-1.584,-0.368,-9999,-9999,-9999,-9999,44,407.6,-9999,0.63,103.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.36076,-3.3,69.65,1.9447,1.1926,0.36076,0.36076,0.83187,0,0,0,0.0077935,0.0077935,0,0.0077935,0
2013,297,2.5,0.442839886,0,0.44284,0.44284,0,0.86372,0.86372,0,0.44284,0.44284,0,0.44284,0.44284,0,0.12926,0,0.12926,0,-2.283,0,-2.283,0,0.14936,99.805,0.028798,0,0.02851,1.0101,-2.2489,1.0122,0.18051,1.0621,0.52733,1.0621,0,0,0,0.12494,0.12494,0,97.4,97.4,0,-3.243,-3.243,0,-9999,-9999,-9999,99.9,0.157,-9999,-9999,-3.98,0,0,0,-9999,-0.643,-2.781,-0.347,-0.427,-1.712,-0.387,-9999,-9999,-9999,-9999,44,407.6,-9999,0.832,87.668,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.44284,-3.243,69.65,1.9376,1.1908,0.44284,0.44284,0.74799,0,0,0,0.0095666,0.0095666,0,0.0095666,0
2013,297,3,0.966454659,0,0.96645,0.96645,0,1.3862,1.3862,0,0.96645,0.96645,0,0.96645,0.96645,0,0.040746,2,0.040746,0,-3.7837,0,-3.7837,0,0.14499,100.15,0.027128,1,0.026861,1.0099,-3.7336,1.0129,0.13619,1.0673,1.0889,1.0673,0,0,0,0.14549,0.14549,0,97,97,0,-3.12,-3.12,0,-9999,-9999,-9999,99.9,0.127,-9999,-9999,-4.198,0,0,0,-9999,-0.614,-2.911,-0.344,-0.436,-1.7625,-0.39,-9999,-9999,-9999,-9999,44,406.6,-9999,0.86,73.869,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.96645,-3.12,69.65,1.9304,1.192,0.96645,0.96645,0.22555,0,0,0,0.020878,0.020878,0,0.020878,0
2013,297,3.5,0.634993981,0,0.63499,0.63499,0,1.0554,1.0554,0,0.63499,0.63499,0,0.63499,0.63499,0,2.6666,0,2.6666,0,-6.2447,0,-6.2447,0,0.26544,100.02,0.090858,0,0.090185,1.0075,-6.0413,1.0106,2.6633,1.0614,0.87996,1.0614,0,0,0,0.20888,0.20888,0,95.7,95.7,0,-3.098,-3.098,0,-9999,-9999,-9999,99.9,0.208,-9999,-9999,-4.57,0,0,0,-9999,-0.598,-2.939,-0.339,-0.442,-1.7685,-0.3905,-9999,-9999,-9999,-9999,44,404.9,-9999,1.478,82.106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.63499,-3.098,69.65,1.9233,1.1886,0.63499,0.63499,0.55359,0,0,0,0.013718,0.013718,0,0.013718,0
2013,297,4,1.441487354,0,1.4415,1.4415,0,1.8558,1.8558,0,1.4415,1.4415,0,1.4415,1.4415,0,9.8522,0,9.8522,0,-7.6599,0,-7.6599,0,0.38593,98.745,0.19202,0,0.1908,1.0064,-7.0732,1.0102,9.4133,1.0639,1.6429,1.0639,0,0,0,0.24129,0.24129,0,95,95,0,-3.186,-3.186,0,-9999,-9999,-9999,99.9,0.215,-9999,-9999,-4.469,0,0,0,-9999,-0.579,-2.865,-0.331,-0.436,-1.722,-0.3835,-9999,-9999,-9999,-9999,44,404.2,-9999,2.006,99.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1.4415,-3.186,69.65,1.9162,1.1802,1.4415,1.4415,-0.26128,0,0,0,0.031141,0.031141,0,0.031141,0
2013,297,4.5,0.525929428,0,0.52593,0.52593,0,0.94311,0.94311,0,0.52593,0.52593,0,0.52593,0.52593,0,8.2244,0,8.2244,0,-7.3226,0,-7.3226,0,0.34183,99.035,0.15071,0,0.1497,1.0068,-6.8227,1.0102,7.8917,1.0624,0.78012,1.0624,0,0,0,0.23567,0.23567,0,95.1,95.1,0,-3.231,-3.231,0,-9999,-9999,-9999,99.9,0.194,-9999,-9999,-4.305,0,0,0,-9999,-0.561,-2.892,-0.328,-0.434,-1.7265,-0.381,-9999,-9999,-9999,-9999,44,403.9,-9999,1.53,105.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.52593,-3.231,69.65,1.909,1.1738,0.52593,0.52593,0.64789,0,0,0,0.011362,0.011362,0,0.011362,0
2013,297,5,0.333615474,0,0.33362,0.33362,0,0.75313,0.75313,0,0.33362,0.33362,0,0.33362,0.33362,0,4.2132,0,4.2132,0,-3.7208,0,-3.7208,0,0.26892,99.13,0.093278,0,0.092622,1.0071,-3.4646,1.0103,4.0475,1.0609,0.45923,1.0609,0,0,0,0.24049,0.24049,0,95,95,0,-3.23,-3.23,0,-9999,-9999,-9999,99.9,0.188,-9999,-9999,-4.313,0,0,0,-9999,-0.548,-2.918,-0.326,-0.427,-1.733,-0.3765,-9999,-9999,-9999,-9999,44,403.6,-9999,1.563,96.097,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.33362,-3.23,69.65,1.9019,1.1695,0.33362,0.33362,0.83585,0,0,0,0.0072072,0.0072072,0,0.0072072,0
2013,297,5.5,0.508259829,0,0.50826,0.50826,0,0.92755,0.92755,0,0.50826,0.50826,0,0.50826,0.50826,0,4.4294,0,4.4294,0,-3.5001,0,-3.5001,0,0.29207,99.038,0.11001,0,0.10923,1.0071,-3.2349,1.0102,4.2477,1.0602,0.61164,1.0602,0,0,0,0.24289,0.24289,0,95,95,0,-3.098,-3.098,0,-9999,-9999,-9999,99.8,0.137,-9999,-9999,-4.241,0,0,0,-9999,-0.542,-3.076,-0.319,-0.425,-1.809,-0.372,-9999,-9999,-9999,-9999,44,403.8,-9999,1.563,95.271,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.50826,-3.098,69.65,1.8947,1.1709,0.50826,0.50826,0.66267,0,0,0,0.01098,0.01098,0,0.01098,0
2013,297,6,0.241593589,0,0.24159,0.24159,0,0.65557,0.65557,0,0.24159,0.24159,0,0.24159,0.24159,0,3.8048,0,3.8048,0,-4.0929,0,-4.0929,0,0.36538,99.319,0.17205,0,0.17094,1.0064,-3.8552,1.0101,3.6667,1.0632,0.39287,1.0632,0,0,0,0.26159,0.26159,0,94.6,94.6,0,-3.135,-3.135,0,-9999,-9999,-9999,99.8,0.277,-9999,-9999,-4.388,0,0,0,-9999,-0.538,-3.152,-0.321,-0.429,-1.845,-0.375,-9999,-9999,-9999,-9999,44,404.9,-9999,1.917,95.537,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.24159,-3.135,69.65,1.8876,1.1649,0.24159,0.24159,0.92329,0,0,0,0.0052191,0.0052191,0,0.0052191,0
2013,297,6.5,0.127629951,2,0.12763,0.12763,0,0.53736,0.53736,0,0.12763,0.12763,0,0.12763,0.12763,0,9.2095,0,9.2095,0,0.80075,2,0.80075,0,0.49808,-9999,0.31969,0,0.31699,1.0085,1.2691,1.0116,8.6041,1.0628,0.0039152,1.0628,-9999,0.015,1,-9999,0.24913,1,-9999,94.725,1,-3.36,-3.36,0,-9999,-9999,-9999,99.8,-9999,-9999,-9999,-4.422,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44,405.1,-9999,2.434,89.004,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-3.36,69.65,1.8805,1.1506,0.12763,0.12763,1.0229,0,-9999,0,0.0027572,0.0027572,0,0.0027572,-9999
