Year,DoY,Hour,FC_cw,qc_FC_cw,FC_cwu_f,FC_cwu_gf,qc_FC_cwu_gf,FC_cwbNEGu_f,FC_cwbNEGu_gf,qc_FC_cwbNEGu_gf,LE_cw_f,qc_LE_cw_f,LE_cw_gf,qc_LE_cw_gf,H_c_f,qc_H_c_f,H_c_gf,qc_H_c_gf,UST,EBC,TAU_c,qc_TAU_c,TAU,TAU_FreqR,H,H_FreqR,LE,LE_FreqR,FC,FC_FreqR,Rg_f,Rg_gf,qc_Rg_gf,VPD_f,VPD_gf,qc_VPD_gf,RH_f,RH_gf,qc_RH_gf,Ta_f,Ta_gf,qc_Ta_gf,Tsoil_f,Tsoil_gf,qc_Tsoil_gf,PA_1,Rg_out_f,Rlong_f,Rlong_out_f,RNET_f,PAR_out_f,PRECIP,SnowD_f,G1_f,G2_f,G3_f,G4_f,G1_str,G2_str,SWC_1_f,SWC_2_f,Tsoil_2,AGC,CO2,ALBEDO_f,WS_1,WD,PotRad,FP_NEEnight,FP_Temp,E_0,R_ref,Reco,Reco_f,Reco_DT_f,GPP,GPP_f,GPP_DT_f,GPP_fqc,gC_NEE,gC_ER,gC_GPP,gC ER_DT,gC GPP_DT
--,--,--,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,Wm-2,-,Wm-2,-,Wm-2,-,Wm-2,-,ms-1,%,kg m-1 s-2,-,kg m-1 s-2,-,Wm-2,-,Wm-2,-,umolm-2s-1,-,Wm-2,Wm-2,-,hPa,hPa,-,%,%,-,degC,degC,-,degC,degC,-,KPA,Wm-2,Wm-2,Wm-2,Wm-2,umolm-2s-1,mm,m,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,m3 m-3,m3 m-3,degC,unitless,umol mol-1,fraction,m sec-1,degrees,W_m-2,umolm-2s-1,degC,degK,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,-,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1
2010,351,13.5,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,3.4293,2,-9999,-9999,-5.1828,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.2793,6.2793,0,0.089211,0.089211,0,65.415,65.415,0,-36.604,-36.604,0,22.561,22.561,0,-9999,9.4071,155.58,152.72,-0.26913,31.038,0,0.158,-18.416,-13.11,-23.734,-23.199,-15.763,-23.466,23.467,22.428,12.078,-9999,-9999,-9999,-9999,155,37.575,-9999,-36.604,59.32,1.0481,0.0050884,1.1892,1.1892,-1.1841,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,14,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,3.431,2,-9999,-9999,-4.8818,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.1234,2.1234,0,0.08545,0.08545,0,65.491,65.491,0,-37.002,-37.002,0,22.561,22.561,0,-9999,5.0925,155.72,153.58,-0.82547,20.751,0,0.16,-18.409,-13.046,-23.732,-23.196,-15.727,-23.464,23.467,22.428,12.078,-9999,-9999,-9999,-9999,155,24.388,-9999,-37.002,59.32,1.0481,0.0038532,1.1892,1.1892,-1.1854,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,14.5,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,3.5059,2,-9999,-9999,-4.7904,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.50884,0.50884,0,0.083985,0.083985,0,66.142,66.142,0,-36.985,-36.985,0,22.561,22.561,0,-9999,3.0424,156.05,156.01,-2.4955,10.822,0,0.16,-18.381,-12.973,-23.72,-23.178,-15.677,-23.449,23.467,22.428,12.078,-9999,-9999,-9999,-9999,155,2.1188,-9999,-36.985,59.32,1.0481,0.0039012,1.1892,1.1892,-1.1853,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,15,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,3.5059,2,-9999,-9999,-4.7904,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.081789,0.081789,0,68.721,68.721,0,-36.471,-36.471,0,22.561,22.561,0,-9999,1.7137,156.87,161.03,-6.2184,3.5044,0,0.164,-18.365,-12.882,-23.684,-23.16,-15.624,-23.422,23.467,22.428,12.078,-9999,-9999,-9999,-9999,155,0,-9999,-36.471,59.32,1.0481,0.005555,1.1892,1.1892,-1.1837,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,15.5,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,3.5059,2,-9999,-9999,-4.7904,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.092869,0.092869,0,69.333,69.333,0,-35.026,-35.026,0,22.561,22.561,0,-9999,1.4087,159.21,166.3,-8.856,0.56069,0,0.164,-18.321,-12.758,-23.624,-23.148,-15.539,-23.386,23.467,22.428,12.078,-9999,-9999,-9999,-9999,155,0,-9999,-35.026,59.32,1.0481,0.012569,1.1892,1.1892,-1.1767,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,16,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,3.5059,2,-9999,-9999,-4.7904,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.09991,0.09991,0,70.469,70.469,0,-33.921,-33.921,0,22.561,22.561,0,-9999,0.94358,161.41,168.16,-7.8284,0.075504,0,0.166,-18.266,-12.595,-23.528,-23.1,-15.431,-23.314,23.467,22.428,12.078,-9999,-9999,-9999,-9999,155,0,-9999,-33.921,59.32,1.0481,0.020573,1.1892,1.1892,-1.1687,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,16.5,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,3.3825,2,-9999,-9999,-4.6963,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.10674,0.10674,0,71.798,71.798,0,-32.79,-32.79,0,22.561,22.561,0,-9999,0.91275,163.59,171.05,-8.4958,0.060216,0,0.162,-18.19,-12.396,-23.384,-23.039,-15.293,-23.211,23.467,22.428,12.078,-9999,-9999,-9999,-9999,155,0,-9999,-32.79,59.32,1.0481,0.031284,1.1892,1.1892,-1.1579,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,17,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,3.3825,2,-9999,-9999,-4.6963,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.021359,0.021359,0,0.11738,0.11738,0,71.252,71.252,0,-32.018,-32.018,0,22.561,22.561,0,-9999,0.41097,165.35,171.77,-6.8087,0.042944,0,0.165,-18.089,-12.177,-23.169,-22.944,-15.133,-23.057,23.467,22.428,12.078,-9999,-9999,-9999,-9999,155,0,-9999,-32.018,59.32,1.0481,0.040058,1.1892,1.1892,-1.1492,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,17.5,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,3.2808,2,-9999,-9999,-4.684,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.34499,0.34499,0,0.11467,0.11467,0,71.905,71.905,0,-32.022,-32.022,0,22.561,22.561,0,-9999,0.013561,166.11,172.17,-5.7224,0.030665,0,0.166,-17.965,-11.932,-22.879,-22.809,-14.949,-22.844,23.467,22.428,12.078,-9999,-9999,0.20935,-9999,155,0,-9999,-32.022,59.32,1.0481,0.04001,1.1892,1.1892,-1.1492,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,18,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,3.2007,2,-9999,-9999,-4.707,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.42739,0.42739,0,0.11561,0.11561,0,72.799,72.799,0,-31.607,-31.607,0,22.561,22.561,0,-9999,0.094962,166.8,173.69,-6.5498,0.044243,0,0.165,-17.808,-11.677,-22.533,-22.625,-14.743,-22.579,23.467,22.428,12.078,-9999,-9999,0.30628,-9999,155,0,-9999,-31.607,59.32,1.0481,0.045202,1.1892,1.1892,-1.144,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,18.5,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,3.1806,2,-9999,-9999,-4.6354,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.32969,0.32969,0,0.12067,0.12067,0,72.527,72.527,0,-31.269,-31.269,0,22.561,22.561,0,-9999,0.076769,167.04,174.08,-6.7878,0.027843,0,0.165,-17.62,-11.434,-22.129,-22.393,-14.527,-22.261,23.467,22.428,12.078,-9999,-9999,0.45719,-9999,155,0,-9999,-31.269,59.32,1.0481,0.049672,1.1892,1.1892,-1.1396,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,19,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,3.201,2,-9999,-9999,-4.4751,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.40834,0.40834,0,0.12029,0.12029,0,74.15,74.15,0,-30.673,-30.673,0,22.561,22.561,0,-9999,0.17297,167.79,175,-6.9777,0.033985,0,0.164,-17.428,-11.204,-21.694,-22.125,-14.316,-21.909,23.467,22.428,12.078,-9999,-9999,0.49695,-9999,155,0,-9999,-30.673,59.32,1.0481,0.058068,1.1892,1.1892,-1.1312,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,19.5,-9999,-9999,-9999,0.053333,3,-9999,0.21667,3,-9999,-9999,4.4094,3,-9999,-9999,-6.8895,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.37346,1,0.12669,0.12669,0,74.26,74.26,0,-30.091,-30.091,0,22.561,22.561,0,-9999,0.042613,-9999,175.25,-9999,0.021852,0,0.163,-17.217,-10.992,-21.245,-21.828,-14.105,-21.537,23.467,22.428,12.078,0,-9999,0.094439,0.34168,22.124,0,-9999,-30.091,59.32,1.0481,0.066876,0.21667,0.21667,-0.14979,0,0,3,0.0046807,0.0046807,0,0.0046807,0
2010,351,20,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,0.10712,3,-9999,-9999,0.50095,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.45326,0.45326,0,0.13266,0.13266,0,74.115,74.115,0,-29.669,-29.669,0,22.561,22.561,0,-9999,0.046964,169.06,175.52,-6.0569,0.014524,0,0.162,-16.999,-10.796,-20.791,-21.511,-13.898,-21.151,23.467,22.428,12.078,-9999,-9999,0.1224,0.34969,79.995,0,-9999,-29.669,59.32,1.0481,0.073623,1.1892,1.1892,-1.1156,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,20.5,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,0.0042333,3,-9999,-9999,-5.593,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.30256,0.30256,0,0.13403,0.13403,0,74.919,74.919,0,-29.231,-29.231,0,22.561,22.561,0,-9999,0.11626,169.51,176.03,-6.3307,0.0096338,0,0.162,-16.785,-10.612,-20.339,-21.177,-13.698,-20.758,23.467,22.428,12.078,-9999,-9999,0.44395,0.39555,190.13,0,-9999,-29.231,59.32,1.0481,0.080932,1.1892,1.1892,-1.1083,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,21,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,0.0042333,3,-9999,-9999,-5.593,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.38135,0.38135,0,0.13541,0.13541,0,75.457,75.457,0,-28.895,-28.895,0,22.561,22.561,0,-9999,0.02771,169.91,176.28,-6.0194,0.0095394,0,0.162,-16.579,-10.432,-19.888,-20.833,-13.506,-20.36,23.467,22.428,12.078,-9999,-9999,0.13268,0.38072,105.42,0,-9999,-28.895,59.32,1.0481,0.086741,1.1892,1.1892,-1.1025,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,21.5,-9999,-9999,-9999,1.1477,3,-9999,1.1892,3,-9999,-9999,-0.12431,3,-9999,-9999,-7.4985,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.44592,0.44592,0,0.14053,0.14053,0,75.167,75.167,0,-28.627,-28.627,0,22.561,22.561,0,-9999,0,170.14,176.21,-5.4861,0.0032867,0,0.159,-16.37,-10.251,-19.453,-20.487,-13.311,-19.97,23.467,22.428,12.078,-9999,-9999,-9999,0.56963,207.5,0,-9999,-28.627,59.32,1.0481,0.091497,1.1892,1.1892,-1.0977,0,0,3,0.02569,0.02569,0,0.02569,0
2010,351,22,-9999,-9999,-9999,1.1386,3,-9999,1.1771,3,-9999,-9999,-0.12431,3,-9999,-9999,-7.4985,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.29723,0.29723,0,0.14245,0.14245,0,75.267,75.267,0,-28.441,-28.441,0,22.561,22.561,0,-9999,0,170.45,176.41,-5.6566,0.0044069,0,0.161,-16.152,-10.071,-19.031,-20.141,-13.112,-19.586,23.467,22.428,12.078,-9999,-9999,0.041485,0.50415,207.32,0,-9999,-28.441,59.32,1.0481,0.094859,1.1771,1.1771,-1.0823,0,0,3,0.025429,0.025429,0,0.025429,0
2010,351,22.5,-9999,-9999,-9999,1.1127,3,-9999,1.1487,3,-9999,-9999,-0.12431,3,-9999,-9999,-7.4985,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.26318,0.26318,0,0.14113,0.14113,0,75.955,75.955,0,-28.241,-28.241,0,22.561,22.561,0,-9999,0,170.62,176.27,-5.3854,0.0031729,0,0.162,-15.928,-9.9026,-18.628,-19.802,6.2742,-37.44,23.467,22.428,12.078,-9999,-9999,0.13437,0.3928,207.14,0,-9999,-28.241,59.32,1.0481,0.098529,1.1487,1.1487,-1.0501,0,0,3,0.024815,0.024815,0,0.024815,0
2010,351,23,-9999,-9999,-9999,1.115,3,-9999,1.1487,3,-9999,-9999,-0.12431,3,-9999,-9999,-7.4985,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.27715,0.27715,0,0.1453,0.1453,0,75.762,75.762,0,-28.017,-28.017,0,22.561,22.561,0,-9999,0,170.79,175.77,-4.661,0.0014297,0,0.165,-15.698,-9.7505,-18.246,-19.473,6.4655,-37.084,23.467,22.428,12.078,-9999,-9999,-9999,0.42956,119.98,0,-9999,-28.017,59.32,1.0481,0.10271,1.1487,1.1487,-1.046,0,0,3,0.024815,0.024815,0,0.024815,0
2010,351,23.5,-9999,-9999,-9999,1.0982,3,-9999,1.13,3,-9999,-9999,-0.12431,3,-9999,-9999,-7.4985,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.21961,0.21961,0,0.14784,0.14784,0,75.638,75.638,0,-27.887,-27.887,0,22.561,22.561,0,-9999,0,170.83,175.01,-3.8932,0.0010968,0,0.161,-15.46,-9.6075,-17.887,-19.154,6.6562,-36.745,23.467,22.428,12.078,-9999,-9999,-9999,0.27656,194.6,0,-9999,-27.887,59.32,1.0481,0.10516,1.13,1.13,-1.0248,0,0,3,0.024411,0.024411,0,0.024411,0
2010,352,0,-9999,-9999,-9999,1.0867,3,-9999,1.1167,3,-9999,-9999,-0.12523,3,-9999,-9999,-8.6606,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.084795,0.084795,0,0.14848,0.14848,0,75.793,75.793,0,-27.773,-27.773,0,22.592,22.592,0,-9999,0,170.82,173.69,-2.6733,0.00045828,0,0.181,-14.979,-9.4348,-17.321,-18.623,6.9539,-36.216,23.431,22.453,12.048,-9999,-9999,-9999,0.38085,208.6,0,-9999,-27.773,59.32,1.0481,0.10733,1.1167,1.1167,-1.0093,0,0,3,0.024124,0.024124,0,0.024124,0
2010,352,0.5,-9999,-9999,-9999,1.0832,3,-9999,1.1116,3,-9999,-9999,-0.16637,3,-9999,-9999,-9.4512,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.14713,0.14713,0,76.294,76.294,0,-27.647,-27.647,0,22.592,22.592,0,-9999,0.053409,170.83,174.82,-4.0747,0.00057579,0,0.155,-14.721,-9.2697,-16.881,-18.253,7.1653,-35.812,23.431,22.453,12.048,-9999,-9999,-9999,0.41197,142.09,0,-9999,-27.647,59.32,1.0481,0.10975,1.1116,1.1116,-1.0018,0,0,3,0.024014,0.024014,0,0.024014,0
2010,352,1,-9999,-9999,-9999,1.0715,3,-9999,1.0985,3,-9999,-9999,-0.16637,3,-9999,-9999,-9.4512,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.089842,0.089842,0,0.14718,0.14718,0,76.391,76.391,0,-27.6,-27.6,0,22.592,22.592,0,-9999,0,170.97,174.52,-3.417,0,0,0.169,-14.682,-9.1547,-16.771,-18.158,7.2421,-35.709,23.431,22.453,12.048,-9999,-9999,-9999,0.53086,87.652,0,-9999,-27.6,59.32,1.0481,0.11066,1.0985,1.0985,-0.98784,0,0,3,0.023731,0.023731,0,0.023731,0
2010,352,1.5,-9999,-9999,-9999,1.0695,3,-9999,1.0952,3,-9999,-9999,-0.16637,3,-9999,-9999,-9.4512,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.023269,0.023269,0,0.15138,0.15138,0,75.953,75.953,0,-27.496,-27.496,0,22.592,22.592,0,-9999,0,170.96,174.49,-3.4749,0,0,0.168,-14.5,-9.0233,-16.569,-17.951,7.3992,-35.504,23.431,22.453,12.048,-9999,-9999,-9999,0.50087,43.758,0,-9999,-27.496,59.32,1.0481,0.11268,1.0952,1.0952,-0.98256,0,0,3,0.02366,0.02366,0,0.02366,0
2010,352,2,-9999,-9999,-9999,1.0636,3,-9999,1.0882,3,-9999,-9999,-0.16637,3,-9999,-9999,-9.4512,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.041862,0.041862,0,0.15309,0.15309,0,75.785,75.785,0,-27.45,-27.45,0,22.592,22.592,0,-9999,0,171,174.51,-3.4213,0,0,0.167,-14.303,-8.8931,-16.362,-17.732,-11.598,-17.047,23.431,22.453,12.048,-9999,-9999,-9999,0.60559,40.141,0,-9999,-27.45,59.32,1.0481,0.11358,1.0882,1.0882,-0.97461,0,0,3,0.023508,0.023508,0,0.023508,0
2010,352,2.5,-9999,-9999,-9999,1.0857,3,-9999,1.1091,3,-9999,-9999,-0.16637,3,-9999,-9999,-9.4512,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.048031,0.048031,0,0.15258,0.15258,0,76.026,76.026,0,-27.379,-27.379,0,22.592,22.592,0,-9999,0,171.04,174.06,-2.938,0,0,0.162,-14.109,-8.7789,-16.163,-17.52,-11.444,-16.841,23.431,22.453,12.048,-9999,-9999,-9999,0.56037,63.593,0,-9999,-27.379,59.32,1.0481,0.11497,1.1091,1.1091,-0.99416,0,0,3,0.02396,0.02396,0,0.02396,0
2010,352,3,-9999,-9999,-9999,1.0908,3,-9999,1.1133,3,-9999,-9999,-0.16637,3,-9999,-9999,-9.4512,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.076755,0.076755,0,0.15615,0.15615,0,75.297,75.297,0,-27.452,-27.452,0,22.592,22.592,0,-9999,0,170.98,168.84,2.6159,0,0,0.159,-13.928,-8.6822,-15.982,-17.325,-11.305,-16.653,23.431,22.453,12.048,-9999,-9999,-9999,0.22905,195.16,0,-9999,-27.452,59.32,1.0481,0.11354,1.1133,1.1133,-0.9998,0,0,3,0.024051,0.024051,0,0.024051,0
2010,352,3.5,-9999,-9999,-9999,1.0812,3,-9999,1.1028,3,-9999,-9999,-0.12431,3,-9999,-9999,-7.4985,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.14416,0.14416,0,74.899,74.899,0,-28.471,-28.471,0,22.592,22.592,0,-9999,0,170.21,164.08,7.0876,0,0,0.157,-13.761,-8.5945,-15.809,-17.135,-11.178,-16.472,23.431,22.453,12.048,-9999,-9999,-9999,0.18627,348.8,0,-9999,-28.471,59.32,1.0481,0.094313,1.1028,1.1028,-1.0085,0,0,3,0.023824,0.023824,0,0.023824,0
2010,352,4,-9999,-9999,-9999,0.942,3,-9999,0.942,3,-9999,-9999,2.5286,3,-9999,-9999,-60.713,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.019189,1,0.13933,0.13933,0,72.402,72.402,0,-29.826,-29.826,0,22.592,22.592,0,-9999,0,-9999,162.97,-9999,0,0,0.154,-13.606,-8.5424,-15.649,-16.957,-11.074,-16.303,23.431,22.453,12.048,0,-9999,-9999,0.16073,76.317,0,-9999,-29.826,59.32,1.0481,0.071079,0.942,0.942,-0.87092,0,0,3,0.02035,0.02035,0,0.02035,0
2010,352,4.5,-9999,-9999,-9999,1.0704,3,-9999,1.0904,3,-9999,-9999,3.8492,2,-9999,-9999,-2.5387,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.12555,0.12555,0,72.135,72.135,0,-31.007,-31.007,0,22.592,22.592,0,-9999,0,166.64,161.72,5.2919,0,0,0.155,-13.454,-8.5543,-15.509,-16.79,-11.004,-16.15,23.431,22.453,12.048,-9999,-9999,-9999,-9999,155,0,-9999,-31.007,59.32,1.0481,0.053284,1.0904,1.0904,-1.0371,0,0,3,0.023556,0.023556,0,0.023556,0
2010,352,5,-9999,-9999,-9999,1.06,3,-9999,1.0793,3,-9999,-9999,3.8492,2,-9999,-9999,-2.5387,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.10798,0.10798,0,75.321,75.321,0,-31.309,-31.309,0,22.592,22.592,0,-9999,0.43607,165.57,168.47,-4.0996,0.03522,0,0.165,-13.309,-8.6143,-15.404,-16.644,-10.962,-16.024,23.431,22.453,12.048,-9999,-9999,-9999,-9999,155,0,-9999,-31.309,59.32,1.0481,0.049132,1.0793,1.0793,-1.0302,0,0,3,0.023316,0.023316,0,0.023316,0
2010,352,5.5,-9999,-9999,-9999,0.928,3,-9999,0.928,3,-9999,-9999,1.7829,3,-9999,-9999,-56.439,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1,0.12607,0.12607,0,74.785,74.785,0,-29.927,-29.927,0,22.592,22.592,0,-9999,1.1241,-9999,170.17,-9999,0.04057,0,0.161,-13.175,-8.6967,-15.353,-16.53,-10.936,-15.941,23.431,22.453,12.048,0,-9999,-9999,0.13369,47.275,0,-9999,-29.927,59.32,1.0481,0.069463,0.928,0.928,-0.85854,0,0,3,0.020048,0.020048,0,0.020048,0
2010,352,6,-9999,-9999,-9999,0.766,3,-9999,0.766,3,-9999,-9999,1.0391,3,-9999,-9999,-45.844,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1,0.13284,0.13284,0,73.327,73.327,0,-29.968,-29.968,0,22.592,22.592,0,-9999,0,-9999,162.55,-9999,0,0,0.157,-13.065,-8.7484,-15.358,-16.455,-10.907,-15.907,23.431,22.453,12.048,0,-9999,0.97705,0.44308,15.866,0,-9999,-29.968,59.32,1.0481,0.068812,0.766,0.766,-0.69719,0,0,3,0.016548,0.016548,0,0.016548,0
2010,352,6.5,-9999,-9999,-9999,1.0557,3,-9999,1.0737,3,-9999,-9999,3.8492,2,-9999,-9999,-2.5387,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.12945,0.12945,0,70.749,70.749,0,-31.192,-31.192,0,22.592,22.592,0,-9999,0,166.14,160.52,6.1068,0,0,0.155,-12.981,-8.7698,-15.415,-16.435,-10.876,-15.925,23.431,22.453,12.048,-9999,-9999,-9999,-9999,155,0,-9999,-31.192,59.32,1.0481,0.050721,1.0737,1.0737,-1.0229,0,0,3,0.023195,0.023195,0,0.023195,0
2010,352,7,-9999,-9999,-9999,1.0277,3,-9999,1.0452,3,-9999,-9999,3.8492,2,-9999,-9999,-2.5387,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.1155,0.1155,0,70.518,70.518,0,-32.44,-32.44,0,22.592,22.592,0,-9999,0,164.4,159.72,4.9186,0,0,0.156,-12.905,-8.8237,-15.493,-16.439,-10.865,-15.966,23.431,22.453,12.048,-9999,-9999,-9999,-9999,155,0,-9999,-32.44,59.32,1.0481,0.035117,1.0452,1.0452,-1.01,0,0,3,0.022579,0.022579,0,0.022579,0
2010,352,7.5,-9999,-9999,-9999,1.0277,3,-9999,1.0452,3,-9999,-9999,3.8492,2,-9999,-9999,-2.5387,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.10826,0.10826,0,70.887,70.887,0,-32.969,-32.969,0,22.592,22.592,0,-9999,0,162.61,158.91,3.4053,0,0,0.156,-12.849,-8.9277,-15.586,-16.459,-10.889,-16.022,23.431,22.453,12.048,-9999,-9999,0.46775,-9999,155,0,-9999,-32.969,59.32,1.0481,0.029419,1.0452,1.0452,-1.0157,0,0,3,0.022579,0.022579,0,0.022579,0
2010,352,8,-9999,-9999,-9999,1.0277,3,-9999,1.0452,3,-9999,-9999,3.8492,2,-9999,-9999,-2.5387,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.1044,0.1044,0,70.93,70.93,0,-33.321,-33.321,0,22.592,22.592,0,-9999,0.036471,161.63,158.8,2.1776,0,0,0.157,-12.803,-9.0567,-15.691,-16.496,-10.93,-16.094,23.431,22.453,12.048,-9999,-9999,-9999,-9999,155,0,-9999,-33.321,59.32,1.0481,0.025936,1.0452,1.0452,-1.0192,0,0,3,0.022579,0.022579,0,0.022579,0
2010,352,8.5,-9999,-9999,-9999,1.0277,3,-9999,1.0452,3,-9999,-9999,3.8492,2,-9999,-9999,-2.5387,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.096897,0.096897,0,71.672,71.672,0,-33.811,-33.811,0,22.592,22.592,0,-9999,0.29231,160.9,160.68,-0.78741,0,0,0.162,-12.77,-9.1982,-15.823,-16.549,-10.984,-16.186,23.431,22.453,12.048,-9999,-9999,-9999,-9999,155,0,-9999,-33.811,59.32,1.0481,0.021502,1.0452,1.0452,-1.0237,0,0,3,0.022579,0.022579,0,0.022579,0
